3.900000000000000133e-01,-7.055710093621338000e+15,1.342067485559146000e+16,-1.847170046068999200e+16,2.171418646280651600e+16,-2.283068160071411200e+16,2.171208442065135200e+16,-1.846829928496267200e+16,1.341727367977207600e+16,-7.053608051317220000e+15,1.521000000000000130e-01
4.000000000000000222e-01,2.047638494921279200e+16,-3.894808540990278400e+16,5.360656177908794400e+16,-6.301656852421060800e+16,6.625695248417196800e+16,-6.301106530632812000e+16,5.359765738538608000e+16,-3.893918101605196800e+16,2.047088173108928800e+16,1.600000000000000311e-01
4.100000000000000311e-01,-5.942447035911556000e+16,1.130310321382034880e+17,-1.555712157132013120e+17,1.828800827874704640e+17,-1.922845863147106560e+17,1.828656751758860800e+17,-1.555479037077661440e+17,1.130077201325272960e+17,-5.941006274714124000e+16,1.681000000000000272e-01
4.199999999999999845e-01,1.724555024973190080e+17,-3.280267182105203200e+17,4.514823306388751360e+17,-5.307358848153822720e+17,5.580303442780670720e+17,-5.306981651983627520e+17,4.514212990161794560e+17,-3.279656865874345600e+17,1.724177828796684800e+17,1.763999999999999735e-01
4.299999999999999933e-01,-5.004822207078392320e+17,9.519645513467141120e+17,-1.310244933664777216e+18,1.540248559732324096e+18,-1.619464394291811840e+18,1.540149808492609024e+18,-1.310085150801976064e+18,9.518047684832821760e+17,-5.003834694671028480e+17,1.848999999999999810e-01
4.400000000000000022e-01,1.452446772054552832e+18,-2.762691705719329280e+18,3.802458044743815168e+18,-4.469957887688911872e+18,4.699862762516744192e+18,-4.469699353586396672e+18,3.802039727777865728e+18,-2.762273388752360448e+18,1.452188237950384640e+18,1.935999999999999943e-01
4.500000000000000111e-01,-4.215138477773881344e+18,8.017596522517694464e+18,-1.103510763815205274e+19,1.297227869494946611e+19,-1.363952000379205018e+19,1.297160184388100301e+19,-1.103401247011661824e+19,8.016501354480608256e+18,-4.214461626702744064e+18,2.025000000000000133e-01
4.600000000000000200e-01,1.223273500029157171e+19,-2.326784263844361830e+19,3.202498285561920717e+19,-3.764690633689356698e+19,3.958340054262251520e+19,-3.764513431778966733e+19,3.202211566847821824e+19,-2.326497545129996288e+19,1.223096298118334874e+19,2.116000000000000103e-01
4.700000000000000289e-01,-3.550057763873517568e+19,6.752556049435437466e+19,-9.293973183095635968e+19,1.092552897351352648e+20,-1.148754411973057249e+20,1.092506505288903557e+20,-9.293222543756782797e+19,6.751805410096151757e+19,-3.549593843248330342e+19,2.209000000000000408e-01
4.799999999999999822e-01,1.030261381330895176e+20,-1.959658699640458445e+20,2.697205820604459254e+20,-3.170704627633972838e+20,3.333813814613312799e+20,-3.170583171637637939e+20,2.697009300674196931e+20,-1.959462179710125998e+20,1.030139925334447882e+20,2.303999999999999937e-01
4.899999999999999911e-01,-2.989920080971353293e+20,5.687125901575811236e+20,-7.827569147878887916e+20,9.201724262851742269e+20,-9.675101613884921610e+20,9.201406286925143736e+20,-7.827054652021958246e+20,5.686611405718768845e+20,-2.989602105044573225e+20,2.400999999999999801e-01
5.000000000000000000e-01,8.677045982547161907e+20,-1.650461513042604589e+21,2.271641931230643487e+21,-2.670439502461554131e+21,2.807823216366179582e+21,-2.670356255283201704e+21,2.271507234466586690e+21,-1.650326816278529442e+21,8.676213510763338793e+20,2.500000000000000000e-01
5.100000000000000089e-01,-2.518166111297320518e+21,4.789808042527963480e+21,-6.592542946734800634e+21,7.749904650058375102e+21,-8.148618974110934893e+21,7.749686706115965878e+21,-6.592190306028315738e+21,4.789455401821449224e+21,-2.517948167354863059e+21,2.600999999999999979e-01
5.200000000000000178e-01,7.307974153825281901e+21,-1.390051710056007939e+22,1.913225563932113817e+22,-2.249106657090409909e+22,2.364821033028526958e+22,-2.249049598625520707e+22,1.913133241396572560e+22,-1.389959387520462488e+22,7.307403569176310186e+21,2.704000000000000292e-01
5.300000000000000266e-01,-2.120849125438535395e+22,4.034074689370648792e+22,-5.552383931078530617e+22,6.527153254051047748e+22,-6.862977288744455897e+22,6.527003873050618128e+22,-5.552142227542553867e+22,4.033832985834665332e+22,-2.120699744438092772e+22,2.809000000000000385e-01
5.400000000000000355e-01,6.154923814809182929e+22,-1.170730774588771187e+23,1.611361187450022212e+23,-1.894251447387402671e+23,1.991713441584611255e+23,-1.894212338933762118e+23,1.611297908642783062e+23,-1.170667495781530694e+23,6.154532730272757265e+22,2.916000000000000258e-01
5.500000000000000444e-01,-1.786223156069688641e+23,3.397584343519710853e+23,-4.676343409426194393e+23,5.497326076422034796e+23,-5.780177227905774702e+23,5.497223689161154086e+23,-4.676177743358075538e+23,3.397418677451588643e+23,-1.786120768808805917e+23,3.025000000000000466e-01
5.600000000000000533e-01,5.183807499589398152e+23,-9.860150909015589860e+23,1.357125382936793534e+24,-1.595384671375399852e+24,1.677472699348895620e+24,-1.595357866042499694e+24,1.357082010997081424e+24,-9.859717189618466072e+23,5.183539446260393218e+23,3.136000000000000454e-01
5.700000000000000622e-01,-1.504395840860498331e+24,2.861521223797291597e+24,-3.938525145213751030e+24,4.629982753661088201e+24,-4.868215236766793019e+24,4.629912576388475665e+24,-3.938411596001426115e+24,2.861407674584966145e+24,-1.504325663587885258e+24,3.249000000000000776e-01
5.799999999999999600e-01,4.365917064657788318e+24,-8.304442209871539349e+24,1.143002912267212653e+25,-1.343672313564162742e+25,1.412811056681635152e+25,-1.343653940915669104e+25,1.142973184697486309e+25,-8.304144934174275907e+24,4.365733338172850329e+24,3.363999999999999768e-01
5.899999999999999689e-01,-1.267035927452932337e+25,2.410038839720144561e+25,-3.317119446818528686e+25,3.899486282513009903e+25,-4.100137311161466568e+25,3.899438182294789277e+25,-3.317041619030581930e+25,2.409961011932197805e+25,-1.266987827234712355e+25,3.480999999999999650e-01
5.999999999999999778e-01,3.677074767173076039e+25,-6.994194213991604296e+25,9.626644569051678855e+25,-1.131674304049300172e+26,1.189906177596926403e+26,-1.131661711248683262e+26,9.626440813257565576e+25,-6.993990458197490158e+25,3.676948839166909946e+25,3.599999999999999867e-01
6.099999999999999867e-01,-1.067126898116467647e+26,2.029791355021635532e+26,-2.793758182353627628e+26,3.284244938551393602e+26,-3.453242192894908463e+26,3.284211970171364505e+26,-2.793704838394187719e+26,2.029738011062195967e+26,-1.067093929736439581e+26,3.720999999999999863e-01
6.199999999999999956e-01,3.096918253138102320e+26,-5.890676435491729261e+26,8.107794475926654357e+26,-9.531245313799926256e+26,1.002169910161766382e+27,-9.531159001460459656e+26,8.107654819627744754e+26,-5.890536779192821033e+26,3.096831940798635032e+26,3.844000000000000195e-01
6.300000000000000044e-01,-8.987594688629828833e+26,1.709538916455648044e+27,-2.352971622521830438e+27,2.766073889134423756e+27,-2.908410341687803874e+27,2.766051292270585586e+27,-2.352935060028101857e+27,1.709502353961919463e+27,-8.987368719991452629e+26,3.969000000000000306e-01
6.400000000000000133e-01,2.608298385318630378e+27,-4.961270007840459441e+27,6.828584428111900864e+27,-8.027455853344056693e+27,8.440535523092809917e+27,-8.027396693986490217e+27,6.828488706260605532e+27,-4.961174285989165209e+27,2.608239225961064452e+27,4.096000000000000196e-01
6.500000000000000222e-01,-7.569568393159087620e+27,1.439815282127098738e+28,-1.981731028929640930e+28,2.329657580454876198e+28,-2.449538807042334473e+28,2.329642092333989577e+28,-1.981705968623625326e+28,1.439790221821083134e+28,-7.569413511950228011e+27,4.225000000000000422e-01
6.600000000000000311e-01,2.196772121443007280e+28,-4.178503150372647331e+28,5.751203891511613447e+28,-6.760927416426849842e+28,7.108838479831198049e+28,-6.760886867999947617e+28,5.751138282778696059e+28,-4.178437541639730822e+28,2.196731573016105496e+28,4.356000000000000427e-01
6.700000000000000400e-01,-6.375275271815652412e+28,1.212647916332726410e+29,-1.669063445831110446e+29,1.962096978776965078e+29,-2.063065276425798935e+29,1.962086363060983293e+29,-1.669046269241836834e+29,1.212630739743452798e+29,-6.375169114655833679e+28,4.489000000000000767e-01
6.800000000000000488e-01,1.850175443514290948e+29,-3.519238889345401394e+29,4.843808340940799824e+29,-5.694225701033873756e+29,5.987248618263745547e+29,-5.694197908728617303e+29,4.843763372046271166e+29,-3.519193920450872736e+29,1.850147651209035550e+29,4.624000000000000887e-01
6.900000000000000577e-01,-5.369414332859690934e+29,1.021322267380048794e+30,-1.405727293132007357e+30,1.652528266023841279e+30,-1.737567222802623168e+30,1.652520989903862839e+30,-1.405715520122575839e+30,1.021310494370617558e+30,-5.369341571659906527e+29,4.761000000000000787e-01
7.000000000000000666e-01,1.558263700666017325e+30,-2.963990993798023837e+30,4.079577826535896304e+30,-4.795822781958470397e+30,5.042616478730327005e+30,-4.795803732829060438e+30,4.079547004397054828e+30,-2.963960171659182924e+30,1.558244651536607648e+30,4.900000000000001021e-01
7.099999999999999645e-01,-4.522254694464040317e+30,8.601832520999936622e+30,-1.183939160229238491e+31,1.391801708722468864e+31,-1.463424299351785221e+31,1.391796721595643720e+31,-1.183931090888529200e+31,8.601751827592842585e+30,-4.522204823195789446e+30,5.040999999999999925e-01
7.199999999999999734e-01,1.312408721546397244e+31,-2.496347881775635284e+31,3.435924121051700116e+31,-4.039165168303491225e+31,4.247022729669897355e+31,-4.039152111835956790e+31,3.435902995243456391e+31,-2.496326755967391559e+31,1.312395665078862809e+31,5.183999999999999719e-01
7.299999999999999822e-01,-3.808756603322031176e+31,7.244680724373731293e+31,-9.971437171130822121e+31,1.172211201902508464e+32,-1.232534000980933997e+32,1.172207783674930738e+32,-9.971381863046801136e+31,7.244625416289708506e+31,-3.808722421046253016e+31,5.328999999999999293e-01
7.399999999999999911e-01,1.105343732769575797e+32,-2.102487449882658009e+32,2.893822991452963085e+32,-3.401888919996523952e+32,3.576952986558372479e+32,-3.401879970960544308e+32,2.893808511608580622e+32,-2.102472970038275545e+32,1.105334783733595792e+32,5.475999999999999757e-01
7.500000000000000000e-01,-3.207831182652233085e+32,6.101654174105194729e+32,-8.398199361332142164e+32,9.872664898007857354e+32,-1.038072187751543930e+33,9.872641469127495247e+32,-8.398161452607398313e+32,6.101616265380450158e+32,-3.207807753771870617e+32,5.625000000000000000e-01
7.600000000000000089e-01,9.309485356757424210e+32,-1.770768471808956637e+33,2.437251843344518992e+33,-2.865158613685543017e+33,3.012602824465078037e+33,-2.865152479925032853e+33,2.437241918711534011e+33,-1.770758547175971368e+33,9.309424019152318252e+32,5.776000000000000023e-01
7.700000000000000178e-01,-2.701717007484698770e+33,5.138968850829216321e+33,-7.073178928839016629e+33,8.315013281495136299e+33,-8.742913918075651601e+33,8.314997223101643749e+33,-7.073152945812536504e+33,5.138942867802736196e+33,-2.701700949091202761e+33,5.928999999999999826e-01
7.800000000000000266e-01,7.840685858313912786e+33,-1.491386478715292596e+34,2.052716106116336233e+34,-2.413110612840979531e+34,2.537292442267242358e+34,-2.413106408698982148e+34,2.052709303671691299e+34,-1.491379676270646970e+34,7.840643816893936652e+33,6.084000000000000519e-01
7.900000000000000355e-01,-2.275455064546683528e+34,4.328171170663018839e+34,-5.957213197672606745e+34,7.003119161224557661e+34,-7.363509463807201731e+34,7.003108154637913730e+34,-5.957195388641318111e+34,4.328153361631731127e+34,-2.275444057960040058e+34,6.241000000000000991e-01
8.000000000000000444e-01,6.603626235209700523e+34,-1.256083943288230819e+35,1.728850352956018140e+35,-2.032384182270436245e+35,2.136973677966966297e+35,-2.032381300708642619e+35,1.728845690491095743e+35,-1.256079280823308422e+35,6.603597419591767957e+34,6.400000000000001243e-01
8.100000000000000533e-01,-1.916446566809199765e+35,3.645296919765218273e+35,-5.017318478514682806e+35,5.898208213193419207e+35,-6.201739160946044792e+35,5.898200669166702815e+35,-5.017306272023045125e+35,3.645284713273580592e+35,-1.916439022782484849e+35,6.561000000000001275e-01
8.200000000000000622e-01,5.561743486574417300e+35,-1.057906196508909937e+36,1.456082361147331807e+36,-1.711726585265414238e+36,1.799814804330616239e+36,-1.711724610213578683e+36,1.456079165446332484e+36,-1.057903000807910614e+36,5.561723736056064704e+35,6.724000000000001087e-01
8.300000000000000711e-01,-1.614080545166351150e+36,3.070162906313682072e+36,-4.225715142921654506e+36,4.967623750743361103e+36,-5.223265999809607979e+36,4.967618579990526521e+36,-4.225706776467820601e+36,3.070154539859848167e+36,-1.614075374413516568e+36,6.889000000000000679e-01
8.399999999999999689e-01,4.684243451480032337e+36,-8.909958594401686843e+36,1.226350179997869355e+37,-1.441660489347462005e+37,1.515850833054348970e+37,-1.441659135626795156e+37,1.226347989631819234e+37,-8.909936690741183269e+36,4.684229914273363849e+36,7.055999999999998940e-01
8.499999999999999778e-01,-1.359420204588171446e+37,2.585770384586040092e+37,-3.559006528785499335e+37,4.183861502399679621e+37,-4.399170458028604478e+37,4.183857958312962179e+37,-3.559000794332732008e+37,2.585764650133273237e+37,-1.359416660501454240e+37,7.224999999999999201e-01
8.599999999999999867e-01,3.945190589174210594e+37,-7.504197117959709457e+37,1.032863841577121527e+38,-1.214203848921378060e+38,1.276688991874124061e+38,-1.214202921067429536e+38,1.032862340277896223e+38,-7.504182104967457359e+37,3.945181310634726768e+37,7.395999999999999241e-01
8.699999999999999956e-01,-1.144938770713391580e+38,2.177802612290512540e+38,-2.997487402294469683e+38,3.523756682372622704e+38,-3.705095761862931279e+38,3.523754253219448498e+38,-2.997483471842071306e+38,2.177798681838114163e+38,-1.144936341560218129e+38,7.569000000000000172e-01
8.800000000000000044e-01,3.322741383003903365e+38,-6.320228785298371537e+38,8.699046696957603416e+38,-1.022633984653002064e+39,1.075260669745499870e+39,-1.022633348692444579e+39,8.699036406899630189e+38,-6.320218495240402843e+38,3.322735023398331537e+38,7.743999999999999773e-01
8.900000000000000133e-01,-9.642970168302271124e+38,1.834201686525987152e+39,-2.524561532878598653e+39,2.967799324094261823e+39,-3.120528003090945456e+39,2.967797659127907317e+39,-2.524558838906446825e+39,1.834198992553835626e+39,-9.642953518638732114e+38,7.921000000000000263e-01
9.000000000000000222e-01,2.798498703356213660e+39,-5.323060236234812615e+39,7.326562543498843698e+39,-8.612888860063803212e+39,9.056124986313112783e+39,-8.612884501125297785e+39,7.326555490588187350e+39,-5.323053183324154453e+39,2.798494344417708233e+39,8.100000000000000533e-01
9.100000000000000311e-01,-8.121558939591025065e+39,1.544812148308986635e+40,-2.126251163979745288e+40,2.499557638987575123e+40,-2.628189834750220532e+40,2.499556497802658946e+40,-2.126249317503763354e+40,1.544810301833004460e+40,-8.121547527741858454e+39,8.281000000000000583e-01
9.200000000000000400e-01,2.356968042268088658e+40,-4.483219206247833703e+40,6.170620951276305595e+40,-7.253998637717539250e+40,7.627303971540453150e+40,-7.253995650056641864e+40,6.170616117139424583e+40,-4.483214372110952692e+40,2.356965054607190305e+40,8.464000000000000412e-01
9.300000000000000488e-01,-6.840187248515921394e+40,1.301080819979222699e+41,-1.790783879524167274e+41,2.105192356053428929e+41,-2.213529825931462653e+41,2.105191573873650993e+41,-1.790782613930701140e+41,1.301079554385756371e+41,-6.840179426718141063e+40,8.649000000000001132e-01
9.400000000000000577e-01,1.985099544830813774e+41,-3.775883424354981823e+41,5.197057055556816968e+41,-6.109506061509056535e+41,6.423913755858540640e+41,-6.109504013735814012e+41,5.197053742190107924e+41,-3.775880110988270457e+41,1.985097497057569317e+41,8.836000000000001631e-01
9.500000000000000666e-01,-5.760982969185795210e+41,1.095804002474261063e+42,-1.508244654142085068e+42,1.773047687292440873e+42,-1.864292383110340500e+42,1.773047151178445948e+42,-1.508243786691418930e+42,1.095803135023594460e+42,-5.760977608045837453e+41,9.025000000000000799e-01
9.599999999999999645e-01,1.671902299392839810e+42,-3.180146953534924260e+42,4.377096343908785611e+42,-5.145584724544865203e+42,5.410387221581225773e+42,-5.145583320980204140e+42,4.377094072893458100e+42,-3.180144682519595511e+42,1.671900895828177509e+42,9.215999999999999748e-01
9.699999999999999734e-01,-4.852049252927761904e+42,9.229145596836546277e+42,-1.270282802198857012e+43,1.493306829003487164e+43,-1.570155526710629140e+43,1.493306461545488306e+43,-1.270282207639325404e+43,9.229139651241228954e+42,-4.852045578347772091e+42,9.408999999999999586e-01
9.799999999999999822e-01,1.408119484976430571e+43,-2.678402287175287088e+43,3.686504190885997442e+43,-4.333745157912972078e+43,4.556768817259604115e+43,-4.333744195895442107e+43,3.686502634308935862e+43,-2.678400730598224518e+43,1.408118522958899609e+43,9.603999999999999204e-01
9.899999999999999911e-01,-4.086521772151717163e+43,7.773025963037713614e+43,-1.069865163597425265e+44,1.257701816605856819e+44,-1.322425817106801335e+44,1.257701564746397862e+44,-1.069864756080259853e+44,7.773021887866059494e+43,-4.086519253557123632e+43,9.800999999999999712e-01
1.000000000000000000e+00,1.185954773518942830e+44,-2.255819937116367699e+44,3.104869576507052652e+44,-3.649992797310082824e+44,3.837829198459055421e+44,-3.649992137933458653e+44,3.104868509613263070e+44,-2.255818870222577323e+44,1.185954114142318065e+44,1.000000000000000000e+00
